Z:\data\JTB-E02\BACandBLUE\JTB-E02-203-11.D Fri Mar 08 11:58:49 2019
Start of data points
2.09515	68041
2.10328	57511
2.11140	59414
2.11953	60937
2.12765	62300
2.13577	57383
2.14390	58683
2.15202	61107
2.16013	58825
2.16827	54574
2.17638	54011
2.18452	51787
2.19263	49700
2.20075	47934
2.20888	50648
2.21700	50147
2.22513	50698
2.23325	47195
2.24137	43513
2.24950	48539
2.25762	48823
2.26573	71334
2.27387	622942
2.28198	2264046
2.29012	2005961
2.29823	948250
2.30635	636147
2.31448	536253
2.32260	469519
2.33073	403782
2.33885	359238
2.34697	325462
2.35510	301770
2.36322	277085
2.37135	265325
2.37947	245738
2.38758	233280
2.39572	213348
2.40383	200963
2.41195	200805
2.42008	203856
2.42820	201271
2.43633	189247
2.44445	178533
2.45257	185805
2.46070	177514
2.46882	165760
2.47695	165082
2.48507	162575
2.49318	166028
2.50132	170760
2.50943	157888
2.51757	160465
2.52568	149213
2.53380	150080
2.54193	141141
2.55005	148233
2.55817	319058
2.56630	890770
2.57442	900954
2.58255	602710
2.59067	484853
2.59878	422562
2.60692	523606
2.61503	1012567
2.62317	1055768
2.63128	695854
2.63940	506267
2.64753	424230
2.65565	360897
2.66377	325907
2.67190	284773
2.68002	267663
2.68815	259115
2.69627	247751
2.70438	227659
2.71252	215573
2.72063	213609
2.72877	202505
2.73688	197771
2.74500	191440
2.75313	178426
2.76125	178811
2.76938	185572
2.77750	424269
2.78562	1983752
2.79375	3557377
2.80187	2443393
2.80998	1375236
2.81812	1029232
2.82623	850312
2.83437	728832
2.84248	613601
2.85060	526040
2.85873	467871
2.86685	433556
2.87498	391875
2.88310	360970
2.89122	331672
2.89935	309259
2.90747	287226
2.91558	281202
2.92372	263296
2.93183	247765
2.93997	236893
2.94808	230926
2.95620	213916
2.96433	230007
2.97245	236864
2.98058	221579
2.98870	214271
2.99682	222265
3.00495	224575
3.01307	215804
3.02120	207428
3.02932	198460
3.03743	189731
3.04557	179100
3.05368	172971
3.06180	177191
3.06993	172275
3.07805	216844
3.08618	643263
3.09430	2087130
3.10242	3694099
3.11055	5290224
3.11867	5810692
3.12680	4022349
3.13492	2613014
3.14303	2036563
3.15117	1634734
3.15928	1381757
3.16742	1174780
3.17553	1099815
3.18365	1118500
3.19178	1631480
3.19990	2338773
3.20802	2093639
3.21615	1508842
3.22427	1204448
3.23240	1035579
3.24052	903800
3.24863	794108
3.25677	714466
3.26488	649185
3.27302	595799
3.28113	573985
3.28925	740898
3.29738	1879110
3.30550	5351461
3.31363	9529002
3.32175	1.077686E+07
3.32987	8957801
3.33800	6552041
3.34612	5094499
3.35423	4137528
3.36237	3503543
3.37048	2989895
3.37862	2628886
3.38673	2309307
3.39485	2055166
3.40298	1858655
3.41110	1668267
3.41923	1585957
3.42735	1450410
3.43547	1362204
3.44360	1275127
3.45172	1199805
3.45983	1096552
3.46797	1087884
3.47608	1045443
3.48422	1021132
3.49233	928605
3.50045	890329
3.50858	840531
3.51670	805159
3.52483	747195
3.53295	752477
3.54107	749854
3.54920	735931
3.55732	704958
3.56545	704203
3.57357	804277
3.58168	947444
3.58982	887895
3.59793	761034
3.60605	692198
3.61418	636016
3.62230	631974
3.63043	619143
3.63855	617791
3.64667	601987
3.65480	591744
3.66292	1120627
3.67105	5020246
3.67917	1.45493E+07
3.68728	2.060483E+07
3.69542	1.669601E+07
3.70353	1.022741E+07
3.71165	6884805
3.71978	5412532
3.72790	4535371
3.73603	3935196
3.74415	3474308
3.75227	3101036
3.76040	2822907
3.76852	2607725
3.77665	2395074
3.78477	2251953
3.79288	2124318
3.80102	2122424
3.80913	2817860
3.81727	4212530
3.82538	4857010
3.83350	3983902
3.84163	2994216
3.84975	2473555
3.85787	2170951
3.86600	1994305
3.87412	1845437
3.88225	1729502
3.89037	1635170
3.89848	1549406
3.90662	1458302
3.91473	1429361
3.92287	1494503
3.93098	1620110
3.93910	1677029
3.94723	1654383
3.95535	2344682
3.96348	4270364
3.97160	6045873
3.97972	5600419
3.98785	3935732
3.99597	3429438
4.00408	6744332
4.01222	1.569424E+07
4.02033	2.318357E+07
4.02847	2.11093E+07
4.03658	1.31156E+07
4.04470	7294506
4.05283	4784286
4.06095	3575604
4.06908	2915507
4.07720	2493489
4.08532	2161059
4.09345	1935739
4.10157	1747328
4.10968	1610275
4.11782	1489651
4.12593	1379989
4.13407	1288002
4.14218	1236740
4.15030	1175129
4.15843	1163275
4.16655	1140190
4.17468	1108886
4.18280	1097127
4.19092	1051563
4.19905	978347
4.20717	1027330
4.21530	1871488
4.22342	5219719
4.23153	1.158975E+07
4.23967	1.702234E+07
4.24778	1.748465E+07
4.25590	1.311014E+07
4.26403	8582558
4.27215	6178799
4.28028	4743120
4.28840	3765105
4.29652	3084059
4.30465	2575419
4.31277	2227949
4.32090	1929355
4.32902	1743843
4.33713	1560475
4.34527	1423091
4.35338	1361314
4.36152	1371617
4.36963	1405003
