C:\MassHunter\GCMS\1\data\20191125_ALKANES\Burnoff 11262020 part 3.D Tue Nov 26 13:30:29 2019
Start of data points
2.09512	283629
2.10325	295625
2.11137	309934
2.11950	304688
2.12762	328710
2.13573	355405
2.14387	414777
2.15198	499180
2.16012	578433
2.16823	668873
2.17635	739684
2.18448	800890
2.19260	830939
2.20072	817792
2.20885	802317
2.21697	771510
2.22510	717091
2.23322	678626
2.24133	620186
2.24947	562393
2.25758	518761
2.26572	471936
2.27383	422930
2.28195	392378
2.29008	363241
2.29820	325458
2.30633	305872
2.31445	276690
2.32257	261287
2.33070	242955
2.33882	220068
2.34693	209952
2.35507	198145
2.36318	184789
2.37132	166214
2.37943	168315
2.38755	155586
2.39568	151462
2.40380	142039
2.41193	138502
2.42005	131386
2.42817	124512
2.43630	123021
2.44442	122122
2.45253	107955
2.46067	117680
2.46878	113256
2.47692	107663
2.48503	107067
2.49315	103759
2.50128	97767
2.50940	98932
2.51753	98566
2.52565	98536
2.53377	103239
2.54190	96910
2.55002	96682
2.55815	98634
2.56627	93811
2.57438	83775
2.58252	86477
2.59063	87397
2.59875	87362
2.60688	82750
2.61500	85915
2.62313	91455
2.63125	90284
2.63937	88486
2.64750	86704
2.65562	85346
2.66375	84929
2.67187	82976
2.67998	80302
2.68812	79911
2.69623	87174
2.70437	82885
2.71248	76841
2.72060	77580
2.72873	78342
2.73685	74457
2.74497	76785
2.75310	78095
2.76122	80872
2.76935	77262
2.77747	76483
2.78558	82050
2.79372	74670
2.80183	75864
2.80997	76530
2.81808	73329
2.82620	72602
2.83433	71275
2.84245	75968
2.85058	72478
2.85870	76980
2.86682	74090
2.87495	73725
2.88307	69891
2.89118	70331
2.89932	71023
2.90743	68978
2.91557	71707
2.92368	73565
2.93180	71601
2.93993	72514
2.94805	68992
2.95618	70544
2.96430	76087
2.97242	73173
2.98055	77906
2.98867	81667
2.99678	79566
3.00492	80953
3.01303	74317
3.02117	80975
3.02928	70218
3.03740	77490
3.04553	79395
3.05365	72832
3.06178	76865
3.06990	72526
3.07802	74284
3.08615	74682
3.09427	75398
3.10240	74739
3.11052	73383
3.11863	79326
3.12677	72973
3.13488	75219
3.14300	75400
3.15113	75057
3.15925	73628
3.16738	73616
3.17550	73207
3.18362	69973
3.19175	72881
3.19987	70403
3.20800	72031
3.21612	71798
3.22423	69004
3.23237	73772
3.24048	73526
3.24860	71329
3.25673	70949
3.26485	74296
3.27298	72543
3.28110	69946
3.28922	74235
3.29735	74003
3.30547	67629
3.31360	72498
3.32172	71579
3.32983	73182
3.33797	69088
3.34608	64408
3.35422	68445
3.36233	71161
3.37045	70109
3.37858	68007
3.38670	67767
3.39482	72063
3.40295	73731
3.41107	70780
3.41920	71405
3.42732	64621
3.43543	73350
3.44357	71562
3.45168	71849
3.45982	68850
3.46793	69881
3.47605	76665
3.48418	68059
3.49230	65401
3.50043	68595
3.50855	70907
3.51667	67208
3.52480	67368
3.53292	70238
3.54103	68033
3.54917	61778
3.55728	65498
3.56542	68758
3.57353	66417
3.58165	66976
3.58978	66279
3.59790	70454
3.60603	69773
3.61415	65820
3.62227	68699
3.63040	68921
3.63852	66564
3.64663	68523
3.65477	69093
3.66288	69228
3.67102	64420
3.67913	69541
3.68725	72597
3.69538	69919
3.70350	66208
3.71163	66388
3.71975	68430
3.72787	64902
