C:\MassHunter\GCMS\1\data\JTB-E02\BACandBLUE\JTB-E18-016-10.D Thu Jun 27 12:31:27 2019
Start of data points
2.09515	62131
2.10327	61899
2.11138	57650
2.11952	63008
2.12763	61435
2.13577	61099
2.14388	62648
2.15200	62071
2.16013	65724
2.16825	61230
2.17637	62465
2.18450	59119
2.19262	59746
2.20075	55539
2.20887	54903
2.21698	56741
2.22512	53829
2.23323	52745
2.24137	55556
2.24948	57454
2.25760	53220
2.26573	51203
2.27385	112429
2.28198	698761
2.29010	1118433
2.29822	512684
2.30635	276442
2.31447	215371
2.32258	188002
2.33072	173108
2.33883	256804
2.34697	332310
2.35508	197766
2.36320	163612
2.37133	138351
2.37945	141587
2.38758	127533
2.39570	124334
2.40382	120355
2.41195	112160
2.42007	110911
2.42818	124554
2.43632	124290
2.44443	104262
2.45257	109309
2.46068	107896
2.46880	109205
2.47693	101076
2.48505	95942
2.49318	113213
2.50130	154165
2.50942	129101
2.51755	114380
2.52567	111488
2.53380	106633
2.54192	107683
2.55003	106014
2.55817	110941
2.56628	136914
2.57440	148605
2.58253	122939
2.59065	107511
2.59878	104727
2.60690	141895
2.61502	442001
2.62315	738996
2.63127	479919
2.63940	276305
2.64752	216125
2.65563	180920
2.66377	157610
2.67188	142846
2.68002	130993
2.68813	121010
2.69625	120392
2.70438	113732
2.71250	113617
2.72062	110370
2.72875	108111
2.73687	108372
2.74500	109758
2.75312	98448
2.76123	103802
2.76937	100521
2.77748	96760
2.78562	129401
2.79373	220259
2.80185	196066
2.80998	146759
2.81810	132046
2.82622	145417
2.83435	136745
2.84247	126761
2.85060	113589
2.85872	110688
2.86683	110478
2.87497	109920
2.88308	99238
2.89122	103056
2.89933	96684
2.90745	97799
2.91558	96524
2.92370	96802
2.93183	88265
2.93995	97136
2.94807	92228
2.95620	90854
2.96432	97367
2.97243	106221
2.98057	108175
2.98868	100250
2.99682	96601
3.00493	96626
3.01305	95043
3.02118	97156
3.02930	90083
3.03743	88742
3.04555	87099
3.05367	85469
3.06180	87579
3.06992	89651
3.07805	96118
3.08617	199519
3.09428	808137
3.10242	1977154
3.11053	3729872
3.11865	5375771
3.12678	4107365
3.13490	2396950
3.14303	1702305
3.15115	1328581
3.15927	1067368
3.16740	888129
3.17552	785019
3.18365	717068
3.19177	892701
3.19988	1457516
3.20802	1513251
3.21613	1091272
3.22425	804354
3.23238	682467
3.24050	599031
3.24863	519952
3.25675	461813
3.26487	418383
3.27300	388903
3.28112	375688
3.28925	439224
3.29737	1048181
3.30548	3261490
3.31362	6347293
3.32173	7297298
3.32987	5582816
3.33798	3599052
3.34610	2469816
3.35423	1880134
3.36235	1529656
3.37047	1300458
3.37860	1115407
3.38672	982841
3.39485	876881
3.40297	798157
3.41108	720472
3.41922	668771
3.42733	621354
3.43547	594061
3.44358	555901
3.45170	537681
3.45983	514705
