C:\MassHunter\GCMS\1\data\JTB-E18\JTB-E18-025-08.D Thu Sep 12 13:18:26 2019
Start of data points
2.09525,102550
2.10338,105308
2.11150,109210
2.11962,103203
2.12775,102360
2.13587,98547
2.14398,98509
2.15212,101569
2.16023,92016
2.16837,96131
2.17648,91959
2.18460,89830
2.19273,94371
2.20085,86439
2.20898,82529
2.21710,84316
2.22522,83655
2.23335,83185
2.24147,83099
2.24960,84411
2.25772,88748
2.26583,323950
2.27397,1746798
2.28208,2258124
2.29020,1062363
2.29833,525898
2.30645,368022
2.31458,311134
2.32270,275043
2.33082,245102
2.33895,230646
2.34707,202656
2.35520,185600
2.36332,177027
2.37143,172294
2.37957,266207
2.38768,300452
2.39580,200709
2.40393,174478
2.41205,160094
2.42018,186707
2.42830,179022
2.43642,160530
2.44455,175043
2.45267,163883
2.46080,152572
2.46892,134024
2.47703,135001
2.48517,139620
2.49328,175843
2.50142,166112
2.50953,142684
2.51765,141595
2.52578,131387
2.53390,132670
2.54202,134884
2.55015,139171
2.55827,136640
2.56640,130020
2.57452,125367
2.58263,126582
2.59077,127401
2.59888,120839
2.60702,128840
2.61513,149628
2.62325,153251
2.63138,139819
2.63950,125283
2.64762,124549
2.65575,128159
2.66387,127857
2.67200,162449
2.68012,189420
2.68823,154109
2.69637,130634
2.70448,129330
2.71262,120181
2.72073,114526
2.72885,118674
2.73698,116941
2.74510,115248
2.75323,115774
2.76135,114090
2.76947,116784
2.77760,117959
2.78572,117910
2.79383,119263
2.80197,117447
2.81008,124835
2.81822,180024
2.82633,501968
2.83445,781931
2.84258,542182
2.85070,295136
2.85883,241874
2.86695,237840
2.87507,195059
2.88320,167974
2.89132,152851
2.89945,133984
2.90757,138014
2.91568,124762
2.92382,123155
2.93193,121760
2.94005,118860
2.94818,113390
2.95630,117178
2.96443,109105
2.97255,114416
2.98067,117166
2.98880,121268
2.99692,131621
3.00505,154307
3.01317,166802
3.02128,243148
3.02942,529966
3.03753,822297
3.04567,1481786
3.05378,4770143
3.06190,8390942
3.07003,6777056
3.07815,3383753
3.08627,1729036
3.09440,1110287
3.10252,842376
3.11065,691116
3.11877,590978
3.12688,492689
3.13502,432380
3.14313,376892
3.15127,343750
3.15938,315643
3.16750,309095
3.17563,294685
3.18375,265589
3.19187,243730
3.20000,232583
3.20812,224869
3.21625,222364
3.22437,231344
3.23248,232120
3.24062,212073
3.24873,195805
3.25687,181009
3.26498,181786
3.27310,204785
3.28123,461004
3.28935,1588385
3.29748,4128253
3.30560,6336286
3.31372,5949155
3.32185,4154626
3.32997,2597117
3.33808,1798300
3.34622,1389755
3.35433,1122066
3.36247,990926
3.37058,1053130
3.37870,1212382
3.38683,1184223
3.39495,1041362
3.40308,1572965
3.41120,3174675
3.41932,4005126
3.42745,2926629
3.43557,1650740
3.44368,998451
3.45182,752001
3.45993,652465
3.46807,591418
3.47618,526139
3.48430,474699
3.49243,436499
3.50055,404025
3.50868,384049
3.51680,373145
3.52492,354805
3.53305,347367
3.54117,328024
3.54930,315244
3.55742,308164
3.56553,305336
3.57367,293802
3.58178,290534
3.58990,278872
3.59803,279601
3.60615,294599
3.61428,451680
3.62240,986118
3.63052,1916038
3.63865,2306673
3.64677,1731061
3.65490,1022447
3.66302,638756
3.67113,492324
3.67927,406764
3.68738,367891
3.69552,344173
3.70363,316435
3.71175,310082
3.71988,287805
3.72800,293699
3.73612,286688
3.74425,291127
3.75237,292060
3.76050,282747
3.76862,271665
3.77673,254649
3.78487,242259
3.79298,249792
3.80112,245039
3.80923,238646
3.81735,241144
3.82548,252231
3.83360,256000
3.84172,239831
3.84985,232918
3.85797,225008
3.86610,207077
3.87422,207263
3.88233,213289
3.89047,209094
3.89858,211097
3.90672,204354
3.91483,201010
3.92295,200404
3.93108,195902
3.93920,193927
3.94733,193531
3.95545,192851
3.96357,190673
3.97170,191745
3.97982,181977
3.98793,186090
3.99607,178756
4.00418,181664
4.01232,186446
4.02043,185216
4.02855,183300
4.03668,178956
4.04480,181610
4.05293,183301
4.06105,191997
4.06917,185424
4.07730,185309
4.08542,186109
4.09355,179060
4.10167,172922
4.10978,169770
4.11792,171453
4.12603,182148
4.13415,181969
4.14228,186929
4.15040,201630
4.15853,206152
4.16665,188018
4.17477,181191
4.18290,168146
4.19102,171488
4.19915,163783
4.20727,169761
4.21538,169038
4.22352,199598
4.23163,217526
4.23975,226767
4.24788,204407
4.25600,192871
4.26413,177532
4.27225,164663
4.28037,167052
4.28850,161326
4.29662,161935
4.30475,162428
4.31287,159752
4.32098,165151
4.32912,167168
4.33723,160545
4.34537,162493
4.35348,151555
4.36160,150437
4.36973,155838
4.37785,157993
4.38597,156897
4.39410,146612
4.40222,149095
4.41035,150134
4.41847,147992
4.42658,150518
4.43472,152904
4.44283,157559
4.45097,171800
4.45908,185475
4.46720,179503
4.47533,169869
4.48345,161555
4.49157,159553
4.49970,150952
4.50782,153177
4.51595,149310
4.52407,151437
4.53218,151638
4.54032,145822
4.54843,149359
4.55657,145234
4.56468,138111
4.57280,136534
4.58093,142963
4.58905,142818
4.59718,145068
4.60530,137026
4.61342,143945
4.62155,136507
4.62967,137968
4.63778,141582
4.64592,143632
4.65403,131074
4.66217,135257
4.67028,134866
4.67840,135072
4.68653,138016
4.69465,143426
4.70278,131779
4.71090,139803
4.71902,129250
4.72715,138480
4.73527,139411
4.74340,132887
4.75152,135831
4.75963,137895
4.76777,134084
4.77588,134836
4.78400,133747
4.79213,135128
4.80025,135109
4.80838,136268
4.81650,134769
4.82462,137715
4.83275,138391
4.84087,142915
4.84900,144168
4.85712,147731
4.86523,147062
4.87337,149678
4.88148,144361
4.88960,147337
4.89773,143803
4.90585,143611
4.91398,183074
4.92210,321863
4.93022,785303
4.93835,1687656
4.94647,2757841
4.95460,3238841
4.96272,2877557
4.97083,2087137
4.97897,1407466
4.98708,973388
4.99522,740125
5.00333,584276
5.01145,475598
5.01958,415494
5.02770,370362
5.03582,345492
5.04395,313321
5.05207,293911
5.06020,287572
5.06832,269823
5.07643,258156
5.08457,259242
5.09268,266473
5.10082,297287
5.10893,358548
5.11705,391257
5.12518,381343
5.13330,339633
5.14143,296298
5.14955,260998
5.15767,248290
5.16580,262825
5.17392,305356
5.18203,367940
5.19017,392256
5.19828,363926
5.20642,301161
5.21453,266600
5.22265,239847
5.23078,226290
5.23890,230398
5.24703,231558
5.25515,216794
5.26327,216029
5.27140,201717
5.27952,203676
5.28763,199758
5.29577,208868
5.30388,200730
5.31202,194046
5.32013,190697
5.32825,194596
5.33638,201140
5.34450,195850
5.35263,197144
5.36075,183495
5.36887,180824
5.37700,175970
5.38512,168835
5.39325,164326
5.40137,169420
5.40948,162518
5.41762,167749
5.42573,166707
5.43385,162000
5.44198,167393
5.45010,180449
5.45823,174785
5.46635,162966
5.47447,164102
5.48260,160568
5.49072,162422
5.49885,165894
5.50697,164612
5.51508,167854
5.52322,163392
5.53133,167838
5.53947,160000
5.54758,158751
5.55570,157939
5.56383,154865
5.57195,158674
5.58007,172112
5.58820,173661
5.59632,167395
5.60445,175627
5.61257,172639
5.62068,177414
5.62882,197329
5.63693,202903
5.64507,203049
5.65318,194177
5.66130,182591
5.66943,175595
5.67755,177755
5.68567,174426
5.69380,187826
5.70192,195169
5.71005,203034
5.71817,223047
5.72628,235210
5.73442,242467
5.74253,232644
5.75067,218542
5.75878,233355
5.76690,246851
5.77503,249417
5.78315,243960
5.79128,230262
5.79940,252032
5.80752,387100
5.81565,666219
5.82377,1061238
5.83188,1347602
5.84002,1396799
5.84813,1124585
5.85627,791807
5.86438,524556
5.87250,375721
5.88063,306016
5.88875,263171
5.89688,250105
5.90500,288108
5.91312,365874
5.92125,504191
5.92937,650759
5.93748,692102
5.94562,587962
5.95373,428385
5.96187,315855
5.96998,250466
5.97810,222618
5.98623,204620
5.99435,196598
6.00248,177298
6.01060,166876
6.01872,159209
6.02685,154273
6.03497,149982
6.04310,140210
6.05122,151259
6.05933,137142
6.06747,135314
6.07558,133549
6.08370,130685
6.09183,124432
6.09995,119865
6.10808,119055
6.11620,123268
6.12432,121874
6.13245,123803
6.14057,117298
6.14870,118524
6.15682,125424
6.16493,126234
6.17307,139769
6.18118,150074
6.18932,159875
6.19743,182123
6.20555,193423
6.21368,180795
6.22180,169316
6.22992,162117
6.23805,149929
6.24617,145462
6.25430,145436
6.26242,150693
6.27053,150670
6.27867,149921
6.28678,150831
6.29492,157110
6.30303,155409
6.31115,156612
6.31928,161255
6.32740,164786
6.33552,169037
6.34365,171498
6.35177,176112
6.35990,177668
6.36802,188056
6.37613,189723
6.38427,184537
6.39238,186930
6.40052,188967
6.40863,182348
6.41675,186047
6.42488,195788
6.43300,191003
6.44113,194129
6.44925,193404
6.45737,200271
6.46550,204933
6.47362,206532
6.48173,207089
6.48987,214236
6.49798,214577
6.50612,217877
6.51423,217484
6.52235,218452
6.53048,176193
6.53860,151642
6.54673,151167
6.55485,146133
6.56297,145146
6.57110,132763
6.57922,128203
6.58735,129370
6.59547,131986
6.60358,127515
6.61172,124884
6.61983,121887
6.62795,112234
6.63608,120002
6.64420,117879
6.65233,116593
6.66045,117888
6.66857,114131
6.67670,112056
6.68482,107321
6.69295,111018
6.70107,112936
6.70918,121745
6.71732,143272
6.72543,166508
6.73355,201790
6.74168,225020
6.74980,234453
6.75793,208087
6.76605,180065
6.77417,154291
6.78230,128905
6.79042,114967
6.79855,111465
6.80667,108418
6.81478,105222
6.82292,105950
6.83103,105218
6.83917,111648
6.84728,154237
6.85540,220814
6.86353,380221
6.87165,592998
6.87977,839773
6.88790,959835
6.89602,874755
6.90415,674615
6.91227,464966
6.92038,290832
6.92852,199382
6.93663,136302
6.94477,117171
6.95288,104852
6.96100,92777
6.96913,85847
6.97725,90637
6.98537,85416
6.99350,84005
7.00162,88020
7.00975,111566
7.01787,156501
7.02598,237572
7.03412,322454
7.04223,381375
7.05037,386506
