C:\MassHunter\GCMS\1\data\JTB-E02\BACandBLUE\JTB-E18-017-12.D Wed Jul 03 16:29:08 2019
Start of data points
2.09528	91756
2.10340	88291
2.11152	88361
2.11965	84805
2.12777	81802
2.13590	86565
2.14402	88626
2.15213	85393
2.16027	82662
2.16838	87671
2.17652	83570
2.18463	80876
2.19275	79449
2.20088	78103
2.20900	84019
2.21712	77730
2.22525	76942
2.23337	76814
2.24150	80546
2.24962	79946
2.25773	110130
2.26587	553375
2.27398	1470887
2.28212	1037902
2.29023	470522
2.29835	324540
2.30648	275935
2.31460	243229
2.32273	221217
2.33085	220212
2.33897	200548
2.34710	177285
2.35522	171943
2.36333	160251
2.37147	157027
2.37958	166763
2.38772	155947
2.39583	138472
2.40395	143570
2.41208	140568
2.42020	142380
2.42833	147949
2.43645	141155
2.44457	146330
2.45270	137156
2.46082	129299
2.46893	130440
2.47707	133855
2.48518	210851
2.49332	247910
2.50143	180863
2.50955	157075
2.51768	145489
2.52580	145523
2.53393	142372
2.54205	148908
2.55017	189929
2.55830	238357
2.56642	197930
2.57455	171167
2.58267	156922
2.59078	148643
2.59892	210853
2.60703	425322
2.61515	485025
2.62328	371184
2.63140	249620
2.63953	197449
2.64765	177973
2.65577	164586
2.66390	148262
2.67202	153742
2.68015	143981
2.68827	139466
2.69638	138858
2.70452	131344
2.71263	128695
2.72075	131014
2.72888	132106
2.73700	126953
2.74513	127608
2.75325	125736
2.76137	119818
2.76950	126908
2.77762	175917
2.78575	218186
2.79387	179953
2.80198	158221
2.81012	170318
2.81823	200831
2.82637	211124
2.83448	217049
2.84260	175846
2.85073	147752
2.85885	148561
2.86697	139378
2.87510	134121
2.88322	127745
2.89135	129915
2.89947	126517
2.90758	125893
2.91572	124111
2.92383	127142
2.93197	121578
2.94008	117809
2.94820	116158
2.95633	113497
2.96445	124559
2.97258	117381
2.98070	120058
2.98882	121770
2.99695	124375
3.00507	122948
3.01318	125204
3.02132	119460
3.02943	114434
3.03757	116251
3.04568	118810
3.05380	129965
3.06193	139043
3.07005	138673
3.07818	227248
3.08630	584271
3.09442	1383849
3.10255	3085743
3.11067	3789303
3.11878	2570450
3.12692	1588079
3.13503	1197011
3.14317	964149
3.15128	799993
3.15940	697886
3.16753	671004
