C:\MassHunter\GCMS\1\data\JTB-E18\JTB-E18-030-06.D Wed Oct 02 11:37:02 2019
Start of data points
2.09515	133731
2.10327	127424
2.11138	124540
2.11952	120281
2.12763	121103
2.13577	119556
2.14388	115524
2.15200	116689
2.16013	113351
2.16825	114311
2.17638	110929
2.18450	108682
2.19262	108874
2.20075	101416
2.20887	104343
2.21698	107641
2.22512	99572
2.23323	102115
2.24137	102921
2.24948	99759
2.25760	105464
2.26573	281147
2.27385	1070355
2.28198	1306056
2.29010	678123
2.29822	433671
2.30635	344262
2.31447	293966
2.32260	259642
2.33072	242999
2.33883	234272
2.34697	205824
2.35508	195849
2.36320	179148
2.37133	182936
2.37945	241111
2.38758	221098
2.39570	183523
2.40382	172549
2.41195	169713
2.42007	167018
2.42820	166689
2.43632	161839
2.44443	177138
2.45257	169145
2.46068	155116
2.46880	151652
2.47693	142956
2.48505	148888
2.49318	167181
2.50130	151189
2.50942	143327
2.51755	141365
2.52567	143989
2.53380	143706
2.54192	142704
2.55003	172546
2.55817	198899
2.56628	183110
2.57442	159584
2.58253	147553
2.59065	145915
2.59878	169042
2.60690	385557
2.61502	503697
2.62315	361511
2.63127	255664
2.63940	208445
2.64752	182032
2.65563	180507
2.66377	172398
2.67188	211918
2.68002	216175
2.68813	172954
2.69625	154584
2.70438	152499
2.71250	143837
2.72063	142219
2.72875	142320
2.73687	141366
2.74500	142209
2.75312	136286
2.76123	131569
2.76937	136164
2.77748	154169
2.78562	178768
2.79373	167923
2.80185	168750
2.80998	182368
2.81810	265196
2.82623	563905
2.83435	700593
2.84247	441717
2.85060	272263
2.85872	261495
2.86683	243146
2.87497	194848
2.88308	177205
2.89122	165604
2.89933	158303
2.90745	151074
2.91558	145521
2.92370	139985
2.93183	135104
2.93995	127604
2.94807	136337
2.95620	130075
2.96432	139220
2.97245	133368
2.98057	131843
2.98868	141318
2.99682	151849
3.00493	159790
3.01305	173934
3.02118	308640
3.02930	677462
3.03743	1011854
3.04555	2052971
3.05367	6145240
3.06180	8906761
3.06992	6162924
3.07805	3025500
3.08617	2178739
3.09428	2192170
3.10242	2381867
3.11053	2510949
3.11867	1850165
3.12678	1233544
3.13490	940541
3.14303	789693
3.15115	668965
3.15927	586294
3.16740	582897
3.17552	582734
3.18365	745796
3.19177	1121211
3.19988	1063742
3.20802	755260
3.21613	614049
3.22427	550817
3.23238	486743
3.24050	439148
3.24863	394131
3.25675	354171
3.26487	329692
3.27300	347956
3.28112	490934
3.28925	1059029
3.29737	2086230
3.30548	2804758
3.31362	2605556
3.32173	1976619
3.32987	1532989
3.33798	1245971
3.34610	1080576
3.35423	970010
3.36235	941222
3.37048	1105492
3.37860	1294066
3.38672	1199677
3.39485	1125303
3.40297	1818959
3.41108	3289004
3.41922	3588118
3.42733	2473312
3.43547	1443891
3.44358	1001755
3.45170	799799
3.45983	719807
3.46795	668508
3.47608	603816
3.48420	565487
3.49232	524001
3.50045	494294
3.50857	468054
3.51668	437885
3.52482	437307
3.53293	435044
3.54107	415157
3.54918	396049
3.55730	405655
3.56543	421281
3.57355	485629
3.58168	458808
3.58980	412815
3.59792	376984
3.60605	401805
3.61417	593039
3.62230	1238272
3.63042	2185111
3.63853	2319934
3.64667	1661833
3.65478	1047218
3.66290	1351602
3.67103	2984838
3.67915	4313456
3.68728	3416825
3.69540	1977262
3.70352	1265395
3.71165	988394
3.71977	855244
3.72790	744946
3.73602	680793
3.74413	640415
3.75227	604128
3.76038	568618
3.76852	543638
3.77663	536002
3.78475	506789
3.79288	520357
3.80100	616918
3.80912	887048
3.81725	1036962
3.82537	868592
3.83350	636719
3.84162	529974
3.84973	489220
3.85787	441147
3.86598	409365
3.87412	406517
3.88223	381868
3.89035	377655
3.89848	366410
3.90660	380388
3.91472	422110
3.92285	504452
3.93097	540290
3.93910	526903
3.94722	659628
3.95533	1230251
3.96347	1773232
3.97158	1610765
3.97972	1063836
3.98783	735335
3.99595	860858
4.00408	1497991
4.01220	2026395
4.02033	1768460
4.02845	1141984
4.03657	724791
4.04470	548360
4.05282	472117
4.06093	421472
4.06907	397396
4.07718	379633
4.08532	345681
4.09343	332960
4.10155	324536
4.10968	310417
4.11780	300496
4.12593	305527
4.13405	324865
4.14217	393310
4.15030	440900
4.15842	430731
4.16655	374070
4.17467	332553
4.18278	307024
4.19092	275341
4.19903	294249
4.20715	588732
4.21528	2134180
