C:\MassHunter\GCMS\1\data\JTB-E18\JTB-E18-026-10.D Tue Sep 17 18:08:05 2019
Start of data points
2.09517	105146
2.10330	104580
2.11142	109363
2.11953	109931
2.12767	105334
2.13578	102387
2.14392	105247
2.15203	103676
2.16015	105295
2.16828	104883
2.17640	90804
2.18452	94691
2.19265	93724
2.20077	95182
2.20890	92922
2.21702	96835
2.22513	91803
2.23327	90961
2.24138	97921
2.24952	88722
2.25763	88893
2.26575	101939
2.27388	381816
2.28200	1488622
2.29013	1567559
2.29825	759032
2.30637	429793
2.31450	334285
2.32262	282769
2.33073	251649
2.33887	245029
2.34698	225209
2.35512	200518
2.36323	183278
2.37135	179035
2.37948	169399
2.38760	228856
2.39573	195544
2.40385	165656
2.41197	154560
2.42010	149027
2.42822	156952
2.43635	145875
2.44447	141132
2.45258	155602
2.46072	145975
2.46883	134494
2.47695	135158
2.48508	131002
2.49320	156304
2.50133	184170
2.50945	158050
2.51757	137948
2.52570	133791
2.53382	132498
2.54195	126501
2.55007	131050
2.55818	131407
2.56632	125286
2.57443	116013
2.58257	123934
2.59068	122524
2.59880	126424
2.60693	120339
2.61505	139383
2.62317	146643
2.63130	142583
2.63942	132156
2.64755	127744
2.65567	123032
2.66378	128279
2.67192	127378
2.68003	153932
2.68817	149208
2.69628	128107
2.70440	124824
2.71253	117958
2.72065	115421
2.72877	112533
2.73690	114153
2.74502	112077
2.75315	117228
2.76127	115587
2.76938	109791
2.77752	109671
2.78563	107910
2.79377	111438
2.80188	106857
2.81000	114958
2.81813	121162
2.82625	187850
2.83438	389409
2.84250	457322
2.85062	278186
2.85875	189478
2.86687	183167
2.87498	170522
2.88312	143308
2.89123	135261
2.89937	124749
2.90748	120281
2.91560	115678
2.92373	116564
2.93185	111551
2.93998	108908
2.94810	108670
2.95622	107335
2.96435	104824
2.97247	108026
2.98058	111498
2.98872	110873
2.99683	110999
3.00497	116971
3.01308	117253
3.02120	133214
3.02933	216947
3.03745	376855
3.04558	531082
3.05370	1268336
3.06182	3484494
3.06995	4589151
3.07807	2938370
3.08620	1371186
3.09432	785801
3.10243	559062
3.11057	444887
3.11868	381292
3.12680	330493
3.13493	275371
3.14305	251894
3.15118	233079
3.15930	221269
3.16742	206836
3.17555	201691
3.18367	195366
3.19180	179362
3.19992	172069
3.20803	160691
3.21617	157768
3.22428	166581
3.23242	162302
3.24053	158761
3.24865	156364
3.25678	144091
3.26490	141970
3.27302	144686
3.28115	221084
3.28927	813121
3.29740	3074798
3.30552	6966555
3.31363	8991123
3.32177	7414810
3.32988	4783106
3.33802	3109857
3.34613	2191588
3.35425	1716436
3.36238	1409515
3.37050	1245853
3.37862	1248189
3.38675	1231217
3.39487	1086299
3.40300	1063970
3.41112	1589820
3.41923	2419905
3.42737	2377432
3.43548	1619693
3.44362	1033833
3.45173	767951
3.45985	666004
3.46798	608146
3.47610	551371
3.48423	502130
3.49235	468528
3.50047	446917
3.50860	417100
3.51672	410655
3.52483	386400
3.53297	370706
3.54108	365716
3.54922	339623
3.55733	328623
3.56545	322200
3.57358	318101
3.58170	308094
3.58983	297457
3.59795	292404
3.60607	300083
3.61420	308733
3.62232	466283
3.63045	854937
3.63857	1297913
3.64668	1249144
3.65482	863997
3.66293	547554
3.67105	416546
3.67918	353245
3.68730	323572
3.69543	298971
3.70355	284506
3.71167	274917
3.71980	268701
3.72792	262338
3.73605	256706
3.74417	257257
3.75228	258017
3.76042	257957
3.76853	247735
3.77665	245509
3.78478	234833
3.79290	236687
3.80103	231110
3.80915	225090
3.81727	228243
3.82540	225003
3.83352	223907
3.84165	222090
3.84977	212622
3.85788	211542
3.86602	199777
3.87413	195927
3.88227	201710
3.89038	195903
3.89850	202643
3.90663	199151
3.91475	199983
3.92287	194283
3.93100	191157
3.93912	182443
3.94725	187369
3.95537	182068
3.96348	184378
3.97162	179384
3.97973	183674
3.98787	174741
3.99598	175819
4.00410	183513
4.01223	178114
4.02035	177137
4.02847	177688
4.03660	175802
4.04472	175855
4.05285	176733
4.06097	177565
4.06908	177413
4.07722	178924
4.08533	179028
4.09347	170164
4.10158	170814
4.10970	167655
4.11783	170827
4.12595	171344
4.13408	201681
4.14220	301003
4.15032	481570
