Z:\data\JTB-E02\BACandBLUE\JTB-E02-206-11.D Wed Mar 13 11:59:52 2019
Start of data points
2.09528	49043
2.10342	46724
2.11153	50582
2.11967	49875
2.12778	51003
2.13590	52688
2.14403	51603
2.15215	51489
2.16027	49816
2.16840	47385
2.17652	46900
2.18465	44631
2.19277	43129
2.20088	46141
2.20902	45406
2.21713	43169
2.22527	40277
2.23338	41786
2.24150	42064
2.24963	38989
2.25775	39573
2.26588	61916
2.27400	460572
2.28212	1501166
2.29025	1048465
2.29837	454836
2.30648	324239
2.31462	276165
2.32273	234237
2.33087	208830
2.33898	197286
2.34710	173530
2.35523	155186
2.36335	141172
2.37148	126926
2.37960	127394
2.38772	128806
2.39585	120200
2.40397	114955
2.41208	110058
2.42022	128109
2.42833	148893
2.43647	121078
2.44458	110651
2.45270	112726
2.46083	109423
2.46895	97916
2.47708	93135
2.48520	89428
2.49332	95058
2.50145	95855
2.50957	89151
2.51770	95361
2.52582	94714
2.53393	86627
2.54207	87226
2.55018	90925
2.55830	154466
2.56643	360016
2.57455	374337
2.58268	274125
2.59080	244291
2.59892	209547
2.60705	257789
2.61517	538719
2.62330	558599
2.63142	377854
2.63953	264593
2.64767	215337
2.65578	188637
2.66392	174296
2.67203	156449
2.68015	152824
2.68828	135740
2.69640	142675
2.70452	129129
2.71265	128858
2.72077	126885
2.72890	120178
2.73702	121108
2.74513	112996
2.75327	112977
2.76138	113404
2.76952	104103
2.77763	104172
2.78575	101759
2.79388	114147
2.80200	110444
2.81012	111331
2.81825	107184
2.82637	110061
2.83450	103821
2.84262	105614
2.85073	104662
2.85887	100173
2.86698	104305
2.87512	100444
2.88323	93022
2.89135	89449
2.89948	94045
2.90760	89544
2.91573	87319
2.92385	92520
2.93197	85336
2.94010	92098
2.94822	85029
2.95633	89938
2.96447	97581
2.97258	101646
2.98072	101900
2.98883	97067
2.99695	104464
3.00508	109038
3.01320	105509
3.02133	101347
3.02945	90073
3.03757	87949
3.04570	87910
3.05382	89685
3.06193	90341
3.07007	89117
3.07818	104699
3.08632	384431
3.09443	1350490
3.10255	2613987
3.11068	4270154
3.11880	4865753
3.12693	3369689
3.13505	2193077
3.14317	1672366
3.15130	1308252
3.15942	1091248
3.16755	887257
3.17567	750473
3.18378	639335
3.19192	555565
3.20003	480785
3.20815	433837
3.21628	384437
3.22440	357767
3.23253	325965
3.24065	306193
3.24877	274968
3.25690	253600
3.26502	228078
3.27315	232599
3.28127	230810
3.28938	354175
3.29752	1116888
3.30563	3282004
3.31377	5756523
3.32188	5938170
