Compound Method,BLANK  BAC-01,BLANK  BAC-01,,BLANK  BAC-02,BLANK  BAC-02,,BLANK  BAC-03,BLANK  BAC-03,,PRO01  BAC-01,PRO01  BAC-01,,PRO02  BAC-02,PRO02  BAC-02,,PRO03  BAC-03,PRO03  BAC-03,,REP01  BAC-01,REP01  BAC-01,,REP02  BAC-02,REP02  BAC-02,,REP03  BAC-03,REP03  BAC-03,,REP04  BAC-01,REP04  BAC-01,,BLANK  BAC-01,BLANK  BAC-01,,BLANK  BAC-02,BLANK  BAC-02,,BLANK  BAC-03,BLANK  BAC-03,,PRO01  BAC-02,PRO01  BAC-02,,PRO02  BAC-03,PRO02  BAC-03,,PRO03  BAC-01,PRO03  BAC-01,,REP01  BAC-02,REP01  BAC-02,,REP02  BAC-03,REP02  BAC-03,,REP03  BAC-01,REP03  BAC-01,,REP04  BAC-02,REP04  BAC-02,,BLANK  BAC01,BLANK  BAC01,,BLANK  BAC02,BLANK  BAC02,,BLANK  BAC03,BLANK  BAC03,,PRO01  BAC-03,PRO01  BAC-03,,PRO02  BAC-01,PRO02  BAC-01,,PRO03  BAC-02,PRO03  BAC-02,,REP01  BAC-03,REP01  BAC-03,,REP02  BAC-01,REP02  BAC-01,,REP03  BAC-02,REP03  BAC-02,,REP04  BAC-03,REP04  BAC-03,,BLANK BAC-01,BLANK BAC-01,,BLANK BAC-02,BLANK BAC-02,,BLANK BAC-03,BLANK BAC-03,,PRO01 BAC-01,PRO01 BAC-01,,PRO02 BAC-02,PRO02 BAC-02,,PRO03 BAC-03,PRO03 BAC-03,,REP01 BAC-01,REP01 BAC-01,,REP02 BAC-02,REP02 BAC-02,,REP03 BAC-03,REP03 BAC-03,,REP04 BAC-01,REP04 BAC-01,,BLANK  BAC-01,BLANK  BAC-01,,BLANK  BAC-02,BLANK  BAC-02,,BLANK  BAC-03,BLANK  BAC-03,,PRO01   BAC-02,PRO01   BAC-02,,PRO02   BAC-03,PRO02   BAC-03,,PRO03   BAC-01,PRO03   BAC-01,,REP01   BAC-02,REP01   BAC-02,,REP02   BAC-03,REP02   BAC-03,,REP03   BAC-01,REP03   BAC-01,,REP01   BAC-01,REP01   BAC-01,,BLANK   BAC-01,BLANK   BAC-01,,PRO01   BAC-03,PRO01   BAC-03,,PRO02   BAC-01,PRO02   BAC-01,,PRO03   BAC-02,PRO03   BAC-02,,REP01   BAC-03,REP01   BAC-03,,REP02   BAC-01,REP02   BAC-01,,REP03   BAC-02,REP03   BAC-02,,REP04   BAC-03,REP04   BAC-03,
Name,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.,Data File,RT,Resp.
2-Butanone,JTB-E02-199-06.D,3.826,23433,JTB-E02-199-07.D,3.825,69071,JTB-E02-199-08.D,,,JTB-E02-199-11.D,3.826,2510705,JTB-E02-199-12.D,3.858,4432,JTB-E02-199-13.D,3.834,1768726,JTB-E02-199-14.D,3.817,2696591,JTB-E02-199-15.D,3.826,3089642,JTB-E02-199-16.D,3.818,3158300,JTB-E02-199-17.D,3.826,2771034,JTB-E02-200-06.D,3.826,4972,JTB-E02-200-07.D,3.834,8057,JTB-E02-200-08.D,3.834,9944,JTB-E02-200-11.D,3.834,2582177,JTB-E02-200-12.D,3.826,2301917,JTB-E02-200-13.D,3.834,2787504,JTB-E02-200-14.D,3.826,2968513,JTB-E02-200-15.D,3.825,3028690,JTB-E02-200-16.D,3.826,2934122,JTB-E02-200-17.D,3.825,3244318,JTB-E02-201-06.D,3.826,5669,JTB-E02-201-07.D,3.825,4688,JTB-E02-201-08.D,3.834,416,JTB-E02-201-11.D,3.834,2666361,JTB-E02-201-12.D,3.834,2288176,JTB-E02-201-13.D,3.834,2800167,JTB-E02-201-14.D,3.825,2879665,JTB-E02-201-15.D,3.826,2982120,JTB-E02-201-16.D,3.825,3421762,JTB-E02-201-17.D,3.809,2986428,JTB-E02-203-06.D,3.842,2221,JTB-E02-203-07.D,3.825,11750,JTB-E02-203-08.D,3.826,31071,JTB-E02-203-11.D,3.825,2539614,JTB-E02-203-12.D,3.826,2711709,JTB-E02-203-13.D,3.825,2829966,JTB-E02-203-14.D,3.817,2829473,JTB-E02-203-15.D,3.825,2619471,JTB-E02-203-16.D,3.817,2663739,JTB-E02-203-17.D,3.826,2795521,JTB-E02-204-06.D,3.817,8424,JTB-E02-204-07.D,3.834,11958,JTB-E02-204-08.D,3.826,10005,JTB-E02-204-11.D,3.834,1759718,JTB-E02-204-12.D,3.825,2352322,JTB-E02-204-13.D,3.826,2619942,JTB-E02-204-14.D,3.825,2671571,JTB-E02-204-15.D,3.825,2643330,JTB-E02-204-16.D,3.825,2467406,JTB-E02-204-17.D,3.817,2942844,JTB-E02-205-06.D,3.817,12785,JTB-E02-205-11.D,3.825,2379120,JTB-E02-205-12.D,3.817,2651575,JTB-E02-205-13.D,3.825,2751722,JTB-E02-205-14.D,3.825,2785879,JTB-E02-205-15.D,3.817,2318601,JTB-E02-205-16.D,3.826,2540008,JTB-E02-205-17.D,3.826,3001555
"Butanal, 2-methyl-",JTB-E02-199-06.D,3.980,974,JTB-E02-199-07.D,3.955,292,JTB-E02-199-08.D,3.988,479,JTB-E02-199-11.D,3.972,2183354,JTB-E02-199-12.D,,,JTB-E02-199-13.D,3.988,2458840,JTB-E02-199-14.D,3.972,1566298,JTB-E02-199-15.D,3.980,1768847,JTB-E02-199-16.D,3.964,1481829,JTB-E02-199-17.D,3.972,1692874,JTB-E02-200-06.D,,,JTB-E02-200-07.D,3.980,2262,JTB-E02-200-08.D,3.988,2731,JTB-E02-200-11.D,3.980,3754551,JTB-E02-200-12.D,3.972,3600265,JTB-E02-200-13.D,3.980,3265738,JTB-E02-200-14.D,3.972,1233914,JTB-E02-200-15.D,3.972,43135,JTB-E02-200-16.D,3.972,1448802,JTB-E02-200-17.D,3.972,1025258,JTB-E02-201-06.D,3.972,548,JTB-E02-201-07.D,3.996,652,JTB-E02-201-08.D,3.964,296,JTB-E02-201-11.D,3.980,3565851,JTB-E02-201-12.D,3.988,3880850,JTB-E02-201-13.D,3.980,3563254,JTB-E02-201-14.D,3.972,1151915,JTB-E02-201-15.D,3.972,105584,JTB-E02-201-16.D,3.972,1372389,JTB-E02-201-17.D,3.964,739735,JTB-E02-203-06.D,3.996,391,JTB-E02-203-07.D,3.972,575,JTB-E02-203-08.D,3.988,1556,JTB-E02-203-11.D,3.972,2607942,JTB-E02-203-12.D,3.972,2663767,JTB-E02-203-13.D,3.972,2898937,JTB-E02-203-14.D,3.972,1549938,JTB-E02-203-15.D,3.972,1409024,JTB-E02-203-16.D,3.972,2415791,JTB-E02-203-17.D,3.972,1551960,JTB-E02-204-06.D,3.963,433,JTB-E02-204-07.D,3.988,137,JTB-E02-204-08.D,3.980,1581,JTB-E02-204-11.D,3.980,3588601,JTB-E02-204-12.D,3.972,3832823,JTB-E02-204-13.D,3.972,4001724,JTB-E02-204-14.D,3.972,2082422,JTB-E02-204-15.D,3.972,1729148,JTB-E02-204-16.D,3.972,3052086,JTB-E02-204-17.D,3.972,1228868,JTB-E02-205-06.D,,,JTB-E02-205-11.D,3.972,3619723,JTB-E02-205-12.D,3.972,3946524,JTB-E02-205-13.D,3.972,3938292,JTB-E02-205-14.D,3.980,2568415,JTB-E02-205-15.D,3.963,1895311,JTB-E02-205-16.D,3.972,2928507,JTB-E02-205-17.D,3.972,1938833
"Butanal, 3-methyl-",JTB-E02-199-06.D,4.012,5342,JTB-E02-199-07.D,4.012,2740,JTB-E02-199-08.D,4.045,1079,JTB-E02-199-11.D,4.021,7859794,JTB-E02-199-12.D,,,JTB-E02-199-13.D,4.037,8404684,JTB-E02-199-14.D,4.012,2600090,JTB-E02-199-15.D,4.029,2848369,JTB-E02-199-16.D,4.012,2446137,JTB-E02-199-17.D,4.021,2957384,JTB-E02-200-06.D,4.020,7752,JTB-E02-200-07.D,4.053,6367,JTB-E02-200-08.D,4.029,7285,JTB-E02-200-11.D,4.029,13286991,JTB-E02-200-12.D,4.021,13078522,JTB-E02-200-13.D,4.029,11843235,JTB-E02-200-14.D,4.020,813434,JTB-E02-200-15.D,4.020,427038,JTB-E02-200-16.D,4.021,1447446,JTB-E02-200-17.D,4.020,1787974,JTB-E02-201-06.D,4.045,8271,JTB-E02-201-07.D,4.028,5531,JTB-E02-201-08.D,4.020,2381,JTB-E02-201-11.D,4.029,12758112,JTB-E02-201-12.D,4.037,12976811,JTB-E02-201-13.D,4.029,12864993,JTB-E02-201-14.D,4.020,957147,JTB-E02-201-15.D,4.021,498518,JTB-E02-201-16.D,4.020,1274087,JTB-E02-201-17.D,4.012,1127345,JTB-E02-203-06.D,,,JTB-E02-203-07.D,4.037,2263,JTB-E02-203-08.D,4.021,18200,JTB-E02-203-11.D,4.020,8561504,JTB-E02-203-12.D,4.020,8799509,JTB-E02-203-13.D,4.020,9027724,JTB-E02-203-14.D,4.020,2167805,JTB-E02-203-15.D,4.020,1686241,JTB-E02-203-16.D,4.020,3700466,JTB-E02-203-17.D,4.021,2228642,JTB-E02-204-06.D,,,JTB-E02-204-07.D,4.045,1774,JTB-E02-204-08.D,4.061,2626,JTB-E02-204-11.D,4.029,12295849,JTB-E02-204-12.D,4.020,12870483,JTB-E02-204-13.D,4.020,13414066,JTB-E02-204-14.D,4.020,5129119,JTB-E02-204-15.D,4.020,3449444,JTB-E02-204-16.D,4.020,6396234,JTB-E02-204-17.D,4.021,2871973,JTB-E02-205-06.D,4.037,10143,JTB-E02-205-11.D,4.020,12659168,JTB-E02-205-12.D,4.020,13138489,JTB-E02-205-13.D,4.020,13807639,JTB-E02-205-14.D,4.028,7012143,JTB-E02-205-15.D,4.012,4219714,JTB-E02-205-16.D,4.021,7399319,JTB-E02-205-17.D,4.021,4914518
"4-Trimethylsilyl-9,9-dimethyl-9-silafluorene",JTB-E02-199-06.D,20.462,244701,JTB-E02-199-07.D,20.462,180547,JTB-E02-199-08.D,20.454,728,JTB-E02-199-11.D,20.462,53212,JTB-E02-199-12.D,20.462,53622,JTB-E02-199-13.D,20.478,85141,JTB-E02-199-14.D,20.478,32072,JTB-E02-199-15.D,20.470,35159,JTB-E02-199-16.D,20.470,48697,JTB-E02-199-17.D,20.470,80276,JTB-E02-200-06.D,20.470,62554,JTB-E02-200-07.D,20.478,58586,JTB-E02-200-08.D,20.470,67935,JTB-E02-200-11.D,20.478,47192,JTB-E02-200-12.D,20.470,53066,JTB-E02-200-13.D,20.478,70080,JTB-E02-200-14.D,20.470,39150,JTB-E02-200-15.D,20.470,48732,JTB-E02-200-16.D,20.478,49061,JTB-E02-200-17.D,20.470,29703,JTB-E02-201-06.D,20.470,60541,JTB-E02-201-07.D,20.462,48770,JTB-E02-201-08.D,20.478,13104,JTB-E02-201-11.D,20.478,102027,JTB-E02-201-12.D,20.478,43136,JTB-E02-201-13.D,20.470,46642,JTB-E02-201-14.D,20.470,28831,JTB-E02-201-15.D,20.462,38210,JTB-E02-201-16.D,20.470,32965,JTB-E02-201-17.D,20.470,33015,JTB-E02-203-06.D,20.470,23349,JTB-E02-203-07.D,20.462,81017,JTB-E02-203-08.D,20.470,261402,JTB-E02-203-11.D,20.462,131052,JTB-E02-203-12.D,20.470,62079,JTB-E02-203-13.D,20.470,39024,JTB-E02-203-14.D,20.470,61538,JTB-E02-203-15.D,20.470,53067,JTB-E02-203-16.D,20.470,36756,JTB-E02-203-17.D,20.470,55369,JTB-E02-204-06.D,20.462,58778,JTB-E02-204-07.D,20.470,50988,JTB-E02-204-08.D,20.470,37866,JTB-E02-204-11.D,20.470,43378,JTB-E02-204-12.D,20.478,33741,JTB-E02-204-13.D,20.470,55618,JTB-E02-204-14.D,20.462,42128,JTB-E02-204-15.D,20.453,36433,JTB-E02-204-16.D,20.462,28691,JTB-E02-204-17.D,20.470,45987,JTB-E02-205-06.D,20.470,85968,JTB-E02-205-11.D,20.462,29603,JTB-E02-205-12.D,20.470,44630,JTB-E02-205-13.D,20.462,32952,JTB-E02-205-14.D,20.462,27076,JTB-E02-205-15.D,20.470,44274,JTB-E02-205-16.D,20.470,36835,JTB-E02-205-17.D,20.478,28282
Ethanol,JTB-E02-199-06.D,4.248,23336,JTB-E02-199-07.D,4.248,27828,JTB-E02-199-08.D,4.240,1633,JTB-E02-199-11.D,4.248,17927295,JTB-E02-199-12.D,,,JTB-E02-199-13.D,4.256,12516915,JTB-E02-199-14.D,4.240,18793497,JTB-E02-199-15.D,4.248,22597708,JTB-E02-199-16.D,4.240,19372239,JTB-E02-199-17.D,4.248,21868818,JTB-E02-200-06.D,4.240,54139,JTB-E02-200-07.D,4.256,67036,JTB-E02-200-08.D,4.248,59874,JTB-E02-200-11.D,4.256,19968871,JTB-E02-200-12.D,4.248,20818785,JTB-E02-200-13.D,4.256,20109736,JTB-E02-200-14.D,4.248,21764747,JTB-E02-200-15.D,4.248,22090296,JTB-E02-200-16.D,4.248,22037736,JTB-E02-200-17.D,4.248,21540849,JTB-E02-201-06.D,4.248,51003,JTB-E02-201-07.D,4.248,43316,JTB-E02-201-08.D,4.248,4783,JTB-E02-201-11.D,4.248,18685345,JTB-E02-201-12.D,4.256,13194824,JTB-E02-201-13.D,4.256,19708711,JTB-E02-201-14.D,4.248,20769219,JTB-E02-201-15.D,4.248,22141884,JTB-E02-201-16.D,4.248,22168131,JTB-E02-201-17.D,4.232,15987918,JTB-E02-203-06.D,4.256,5094,JTB-E02-203-07.D,4.240,19081,JTB-E02-203-08.D,4.240,56222,JTB-E02-203-11.D,4.248,21994832,JTB-E02-203-12.D,4.248,22191540,JTB-E02-203-13.D,4.240,20416274,JTB-E02-203-14.D,4.248,23299559,JTB-E02-203-15.D,4.248,21790918,JTB-E02-203-16.D,4.240,21193047,JTB-E02-203-17.D,4.248,23676899,JTB-E02-204-06.D,4.248,59101,JTB-E02-204-07.D,4.256,61470,JTB-E02-204-08.D,4.248,28494,JTB-E02-204-11.D,4.256,20548958,JTB-E02-204-12.D,4.248,22022250,JTB-E02-204-13.D,4.248,22842930,JTB-E02-204-14.D,4.248,21521501,JTB-E02-204-15.D,4.248,20667528,JTB-E02-204-16.D,4.248,21794043,JTB-E02-204-17.D,4.248,22506260,JTB-E02-205-06.D,4.240,62891,JTB-E02-205-11.D,4.240,19349322,JTB-E02-205-12.D,4.240,22549801,JTB-E02-205-13.D,4.248,21378664,JTB-E02-205-14.D,4.248,20423843,JTB-E02-205-15.D,4.240,19018822,JTB-E02-205-16.D,4.248,22264764,JTB-E02-205-17.D,4.248,20363840
"Furan, 2-butyltetrahydro-",JTB-E02-199-06.D,4.646,116,JTB-E02-199-07.D,4.670,2632,JTB-E02-199-08.D,4.638,123,JTB-E02-199-11.D,4.654,749347,JTB-E02-199-12.D,4.646,947,JTB-E02-199-13.D,4.662,779645,JTB-E02-199-14.D,4.646,866637,JTB-E02-199-15.D,4.654,1161168,JTB-E02-199-16.D,4.646,956130,JTB-E02-199-17.D,4.654,1051559,JTB-E02-200-06.D,4.630,172,JTB-E02-200-07.D,4.654,618,JTB-E02-200-08.D,4.670,122,JTB-E02-200-11.D,4.662,545425,JTB-E02-200-12.D,4.654,626851,JTB-E02-200-13.D,4.662,552347,JTB-E02-200-14.D,4.654,545995,JTB-E02-200-15.D,4.654,699319,JTB-E02-200-16.D,4.654,638728,JTB-E02-200-17.D,4.654,655116,JTB-E02-201-06.D,4.662,2079,JTB-E02-201-07.D,4.662,1136,JTB-E02-201-08.D,4.670,1200,JTB-E02-201-11.D,4.662,354166,JTB-E02-201-12.D,4.662,257286,JTB-E02-201-13.D,4.662,380073,JTB-E02-201-14.D,4.646,338075,JTB-E02-201-15.D,4.646,433877,JTB-E02-201-16.D,4.646,484177,JTB-E02-201-17.D,4.638,344370,JTB-E02-203-06.D,4.654,266,JTB-E02-203-07.D,4.654,385,JTB-E02-203-08.D,4.687,2448,JTB-E02-203-11.D,4.654,838551,JTB-E02-203-12.D,4.654,963032,JTB-E02-203-13.D,4.646,954719,JTB-E02-203-14.D,4.646,953914,JTB-E02-203-15.D,4.646,937810,JTB-E02-203-16.D,4.646,991918,JTB-E02-203-17.D,4.646,882150,JTB-E02-204-06.D,4.662,392,JTB-E02-204-07.D,4.662,1274,JTB-E02-204-08.D,4.638,146,JTB-E02-204-11.D,4.662,499302,JTB-E02-204-12.D,4.646,642333,JTB-E02-204-13.D,4.646,584669,JTB-E02-204-14.D,4.646,583044,JTB-E02-204-15.D,4.654,570412,JTB-E02-204-16.D,4.646,646132,JTB-E02-204-17.D,4.646,534739,JTB-E02-205-06.D,4.662,1958,JTB-E02-205-11.D,4.646,341428,JTB-E02-205-12.D,4.646,380036,JTB-E02-205-13.D,4.654,402442,JTB-E02-205-14.D,4.654,384038,JTB-E02-205-15.D,4.638,325173,JTB-E02-205-16.D,4.646,444283,JTB-E02-205-17.D,4.654,373959
"Cyclotetrasiloxane, octamethyl-",JTB-E02-199-06.D,4.979,8242775,JTB-E02-199-07.D,4.979,5958003,JTB-E02-199-08.D,4.971,41334,JTB-E02-199-11.D,4.979,2879022,JTB-E02-199-12.D,4.971,20737,JTB-E02-199-13.D,4.995,2145185,JTB-E02-199-14.D,4.979,1839097,JTB-E02-199-15.D,4.979,969317,JTB-E02-199-16.D,4.971,1810296,JTB-E02-199-17.D,4.979,1882382,JTB-E02-200-06.D,4.979,4702060,JTB-E02-200-07.D,4.995,3815935,JTB-E02-200-08.D,4.987,1090729,JTB-E02-200-11.D,4.987,1965965,JTB-E02-200-12.D,4.979,1760177,JTB-E02-200-13.D,4.995,3575746,JTB-E02-200-14.D,4.979,2945600,JTB-E02-200-15.D,4.979,2452600,JTB-E02-200-16.D,4.979,3284957,JTB-E02-200-17.D,4.979,2766094,JTB-E02-201-06.D,4.979,3346932,JTB-E02-201-07.D,4.979,2262614,JTB-E02-201-08.D,4.995,792102,JTB-E02-201-11.D,4.987,2987027,JTB-E02-201-12.D,4.995,3312859,JTB-E02-201-13.D,4.995,3294699,JTB-E02-201-14.D,4.979,2935320,JTB-E02-201-15.D,4.979,3387027,JTB-E02-201-16.D,4.979,3655437,JTB-E02-201-17.D,4.971,2361540,JTB-E02-203-06.D,4.995,675228,JTB-E02-203-07.D,4.979,2013295,JTB-E02-203-08.D,4.979,8923883,JTB-E02-203-11.D,4.979,2041441,JTB-E02-203-12.D,4.979,2680782,JTB-E02-203-13.D,4.979,2005676,JTB-E02-203-14.D,4.979,2499685,JTB-E02-203-15.D,4.979,1810360,JTB-E02-203-16.D,4.971,1599916,JTB-E02-203-17.D,4.979,2005490,JTB-E02-204-06.D,4.979,1497401,JTB-E02-204-07.D,4.995,650877,JTB-E02-204-08.D,4.995,1948215,JTB-E02-204-11.D,4.987,1541994,JTB-E02-204-12.D,4.971,2636424,JTB-E02-204-13.D,4.979,3317629,JTB-E02-204-14.D,4.971,2617332,JTB-E02-204-15.D,4.979,2673905,JTB-E02-204-16.D,4.979,2174470,JTB-E02-204-17.D,4.979,2841210,JTB-E02-205-06.D,4.979,3394971,JTB-E02-205-11.D,4.971,2752071,JTB-E02-205-12.D,4.971,3392609,JTB-E02-205-13.D,4.979,3064767,JTB-E02-205-14.D,4.979,3197395,JTB-E02-205-15.D,4.971,2776168,JTB-E02-205-16.D,4.971,3020557,JTB-E02-205-17.D,4.979,2338045
"Carbonic acid, dimethyl ester",JTB-E02-199-06.D,,,JTB-E02-199-07.D,5.052,430,JTB-E02-199-08.D,5.036,500,JTB-E02-199-11.D,5.052,266684,JTB-E02-199-12.D,5.036,3270,JTB-E02-199-13.D,5.068,234972,JTB-E02-199-14.D,5.052,306160,JTB-E02-199-15.D,5.052,382875,JTB-E02-199-16.D,5.044,366460,JTB-E02-199-17.D,5.052,329342,JTB-E02-200-06.D,5.044,989,JTB-E02-200-07.D,5.060,283,JTB-E02-200-08.D,5.036,1637,JTB-E02-200-11.D,5.060,104779,JTB-E02-200-12.D,5.052,290598,JTB-E02-200-13.D,5.060,104478,JTB-E02-200-14.D,5.052,298156,JTB-E02-200-15.D,5.052,331356,JTB-E02-200-16.D,5.052,283686,JTB-E02-200-17.D,5.052,292373,JTB-E02-201-06.D,,,JTB-E02-201-07.D,,,JTB-E02-201-08.D,5.020,982,JTB-E02-201-11.D,5.060,204613,JTB-E02-201-12.D,5.068,180828,JTB-E02-201-13.D,5.068,200796,JTB-E02-201-14.D,5.052,240988,JTB-E02-201-15.D,5.052,269820,JTB-E02-201-16.D,5.052,295619,JTB-E02-201-17.D,5.044,263322,JTB-E02-203-06.D,5.085,1601,JTB-E02-203-07.D,,,JTB-E02-203-08.D,5.060,620,JTB-E02-203-11.D,5.052,306992,JTB-E02-203-12.D,5.052,369907,JTB-E02-203-13.D,5.052,348301,JTB-E02-203-14.D,5.044,219136,JTB-E02-203-15.D,5.052,342814,JTB-E02-203-16.D,5.044,374934,JTB-E02-203-17.D,5.052,327583,JTB-E02-204-06.D,5.036,906,JTB-E02-204-07.D,5.036,162,JTB-E02-204-08.D,,,JTB-E02-204-11.D,5.060,241185,JTB-E02-204-12.D,5.052,339623,JTB-E02-204-13.D,5.052,307809,JTB-E02-204-14.D,5.052,293813,JTB-E02-204-15.D,5.052,293162,JTB-E02-204-16.D,5.052,321946,JTB-E02-204-17.D,5.052,283381,JTB-E02-205-06.D,5.036,1695,JTB-E02-205-11.D,5.052,243636,JTB-E02-205-12.D,5.044,269632,JTB-E02-205-13.D,5.052,269992,JTB-E02-205-14.D,5.052,243978,JTB-E02-205-15.D,5.044,248359,JTB-E02-205-16.D,5.052,280699,JTB-E02-205-17.D,5.052,243255
"3-Penten-2-one, 4-methyl-",JTB-E02-199-06.D,5.206,200,JTB-E02-199-07.D,5.206,680,JTB-E02-199-08.D,5.166,328,JTB-E02-199-11.D,5.182,88357,JTB-E02-199-12.D,,,JTB-E02-199-13.D,5.190,61690,JTB-E02-199-14.D,5.182,112546,JTB-E02-199-15.D,5.174,146739,JTB-E02-199-16.D,5.174,110623,JTB-E02-199-17.D,5.182,129864,JTB-E02-200-06.D,5.198,493,JTB-E02-200-07.D,5.182,170,JTB-E02-200-08.D,5.158,539,JTB-E02-200-11.D,5.190,73013,JTB-E02-200-12.D,5.182,81654,JTB-E02-200-13.D,5.182,76136,JTB-E02-200-14.D,5.182,73124,JTB-E02-200-15.D,5.182,90145,JTB-E02-200-16.D,5.174,85380,JTB-E02-200-17.D,5.182,88238,JTB-E02-201-06.D,5.150,147,JTB-E02-201-07.D,5.190,219,JTB-E02-201-08.D,5.198,500,JTB-E02-201-11.D,5.190,49325,JTB-E02-201-12.D,5.190,49832,JTB-E02-201-13.D,5.190,49657,JTB-E02-201-14.D,5.182,43185,JTB-E02-201-15.D,5.174,58348,JTB-E02-201-16.D,5.174,64652,JTB-E02-201-17.D,5.166,44570,JTB-E02-203-06.D,5.174,101,JTB-E02-203-07.D,5.166,667,JTB-E02-203-08.D,5.174,290,JTB-E02-203-11.D,5.174,110270,JTB-E02-203-12.D,5.174,120793,JTB-E02-203-13.D,5.174,124792,JTB-E02-203-14.D,5.174,119902,JTB-E02-203-15.D,5.174,114875,JTB-E02-203-16.D,5.174,123288,JTB-E02-203-17.D,5.174,111990,JTB-E02-204-06.D,5.223,756,JTB-E02-204-07.D,5.174,1245,JTB-E02-204-08.D,5.174,92,JTB-E02-204-11.D,5.182,44393,JTB-E02-204-12.D,5.174,85092,JTB-E02-204-13.D,5.174,77407,JTB-E02-204-14.D,5.174,77529,JTB-E02-204-15.D,5.182,78001,JTB-E02-204-16.D,5.174,84542,JTB-E02-204-17.D,5.174,73177,JTB-E02-205-06.D,5.166,154,JTB-E02-205-11.D,5.174,40566,JTB-E02-205-12.D,5.174,49783,JTB-E02-205-13.D,5.182,50333,JTB-E02-205-14.D,5.182,49367,JTB-E02-205-15.D,5.166,38909,JTB-E02-205-16.D,5.174,54823,JTB-E02-205-17.D,5.182,49419
"3-Cyclohexene-1-ethanol, .beta.,4-dimethyl-",JTB-E02-199-06.D,31.525,90,JTB-E02-199-07.D,31.501,321,JTB-E02-199-08.D,31.534,112,JTB-E02-199-11.D,31.493,164,JTB-E02-199-12.D,31.493,98,JTB-E02-199-13.D,31.525,51,JTB-E02-199-14.D,31.509,2086,JTB-E02-199-15.D,31.509,6186,JTB-E02-199-16.D,31.501,4962,JTB-E02-199-17.D,31.509,2644,JTB-E02-200-06.D,31.509,147,JTB-E02-200-07.D,31.509,577,JTB-E02-200-08.D,31.517,202,JTB-E02-200-11.D,31.509,158,JTB-E02-200-12.D,31.485,706,JTB-E02-200-13.D,31.485,222,JTB-E02-200-14.D,31.501,8672,JTB-E02-200-15.D,31.517,12046,JTB-E02-200-16.D,31.501,8407,JTB-E02-200-17.D,31.501,9718,JTB-E02-201-06.D,31.525,326,JTB-E02-201-07.D,31.525,309,JTB-E02-201-08.D,31.517,131,JTB-E02-201-11.D,31.485,706,JTB-E02-201-12.D,31.509,300,JTB-E02-201-13.D,31.525,496,JTB-E02-201-14.D,31.509,10124,JTB-E02-201-15.D,31.501,6553,JTB-E02-201-16.D,31.509,8265,JTB-E02-201-17.D,31.509,10716,JTB-E02-203-06.D,,,JTB-E02-203-07.D,31.485,353,JTB-E02-203-08.D,31.509,525,JTB-E02-203-11.D,31.493,245,JTB-E02-203-12.D,31.517,368,JTB-E02-203-13.D,31.501,144,JTB-E02-203-14.D,31.525,13,JTB-E02-203-15.D,31.509,109,JTB-E02-203-16.D,31.517,719,JTB-E02-203-17.D,31.493,933,JTB-E02-204-06.D,,,JTB-E02-204-07.D,31.501,627,JTB-E02-204-08.D,31.517,473,JTB-E02-204-11.D,,,JTB-E02-204-12.D,31.493,79,JTB-E02-204-13.D,31.501,565,JTB-E02-204-14.D,31.501,156,JTB-E02-204-15.D,31.501,1534,JTB-E02-204-16.D,31.493,315,JTB-E02-204-17.D,31.509,901,JTB-E02-205-06.D,31.501,462,JTB-E02-205-11.D,31.493,474,JTB-E02-205-12.D,31.509,1101,JTB-E02-205-13.D,31.525,187,JTB-E02-205-14.D,31.517,121,JTB-E02-205-15.D,31.493,140,JTB-E02-205-16.D,31.493,515,JTB-E02-205-17.D,,
